k141_33559|F	JX407316|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_fuscobovinaster|SH1365438.10FU	93.97	514	26	4	1	514	6	514	0.0	782
k141_33559|F	UDB04419479|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365621.10FU	94.63	503	17	7	1	500	1	496	0.0	771
k141_33559|F	UDB04371167|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365621.10FU	94.63	503	17	7	1	500	1	496	0.0	771
k141_33559|F	UDB0799609|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_privignus|SH1365179.10FU	94.62	502	19	7	1	500	58	553	0.0	771
k141_33559|F	JX407264|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovinaster|SH1365179.10FU	94.62	502	19	7	1	500	6	501	0.0	771
k141_33559|F	JX407265|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovinaster|SH1365179.10FU	94.62	502	19	7	1	500	6	501	0.0	771
k141_33559|F	JX407266|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovinaster|SH1365179.10FU	94.62	502	19	7	1	500	6	501	0.0	771
k141_33559|F	UDB04371295|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365621.10FU	94.23	503	19	7	1	500	1	496	0.0	760
k141_33559|F	UDB04371219|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365621.10FU	94.23	503	18	7	1	500	1	495	0.0	758
k141_33559|F	KC905157|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovarius|SH1364919.10FU	93.23	517	24	8	1	514	60	568	0.0	752
k141_33559|F	UDB04411780|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365407.10FU	93.37	513	25	7	1	510	1	507	0.0	750
k141_33559|F	UDB04371294|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365621.10FU	93.86	505	19	9	1	500	1	498	0.0	750
k141_33559|F	KC905158|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovarius|SH1364919.10FU	93.23	517	24	8	1	514	60	568	0.0	750
k141_33559|F	UDB04419459|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364919.10FU	93.37	513	23	8	1	510	1	505	0.0	749
k141_33559|F	KC905156|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovarius|SH1364919.10FU	93.05	518	24	9	1	514	17	526	0.0	747
k141_33559|F	KC905159|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_bovarius|SH1364919.10FU	93.05	518	24	9	1	514	34	543	0.0	747
k141_33559|F	OR902754|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364830.10FU	93.64	503	22	7	1	501	54	548	0.0	745
k141_33559|F	OR149211|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.22	516	19	13	1	510	14	519	0.0	745
k141_33559|F	UDB04415290|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.22	516	20	12	1	510	1	507	0.0	745
k141_33559|F	MT935452|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.22	516	19	13	1	510	63	568	0.0	745
k141_33559|F	MT935453|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.22	516	19	13	1	510	13	518	0.0	745
k141_33559|F	UDB018761|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.22	516	19	13	1	510	24	529	0.0	745
k141_33559|F	AJ889942|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_aprinus|SH1365356.10FU	93.22	516	19	13	1	510	48	553	0.0	745
k141_33559|F	UDB000072|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_aprinus|SH1365356.10FU	93.22	516	19	13	1	510	48	553	0.0	745
k141_33559|F	OR907046|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364830.10FU	93.64	503	22	7	1	501	54	548	0.0	743
k141_33559|F	UDB0343157|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.20	515	20	12	1	510	1	505	0.0	743
k141_33559|F	UDB04415301|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.02	516	20	13	1	510	2	507	0.0	739
k141_33559|F	UDB04415289|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365356.10FU	93.02	516	20	13	1	510	1	506	0.0	739
k141_33559|F	FJ440878|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364830.10FU	93.44	503	23	7	1	501	31	525	0.0	737
k141_33559|F	MW752903|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_brunneovolvatus|SH1365197.10FU	93.14	510	20	11	1	500	22	526	0.0	736
k141_33559|F	UDB0778431|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_aprinus|SH1365356.10FU	93.15	511	19	13	6	510	1	501	0.0	736
k141_33559|F	JX407295|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_oulankaensis|SH1365757.10FU	92.51	521	24	13	1	514	6	518	0.0	736
k141_33559|F	MW752904|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_brunneovolvatus|SH1365197.10FU	93.14	510	20	11	1	500	6	510	0.0	734
k141_33559|F	MW752905|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_brunneovolvatus|SH1365197.10FU	93.14	510	20	11	1	500	51	555	0.0	734
k141_33559|F	OL584180|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_alces|SH1364846.10FU	92.66	518	24	12	1	514	62	569	0.0	734
k141_33559|F	OL584181|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_alces|SH1364846.10FU	92.66	518	24	12	1	514	70	577	0.0	734
k141_33559|F	OL584182|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_alces|SH1364846.10FU	92.66	518	24	12	1	514	59	566	0.0	734
k141_33559|F	OL584183|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_alces|SH1364846.10FU	92.66	518	24	12	1	514	58	565	0.0	734
k141_33559|F	UDB04443629|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365197.10FU	93.14	510	20	11	1	500	1	505	0.0	734
k141_33559|F	UDB04410541|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365721.10FU	93.24	503	26	6	1	501	1	497	0.0	734
k141_33559|F	UDB04323499|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365197.10FU	93.14	510	20	11	1	500	1	505	0.0	734
k141_33559|F	UDB04323497|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365197.10FU	93.14	510	20	11	1	500	1	505	0.0	734
k141_33559|F	MN992359|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	92.66	518	24	12	1	514	58	565	0.0	734
k141_33559|F	HQ204636|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1365197.10FU	93.14	510	20	11	1	500	60	564	0.0	734
k141_33559|F	UDB04419476|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	93.27	505	21	11	1	501	1	496	0.0	732
k141_33559|F	UDB04419470|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	93.27	505	21	11	1	501	1	496	0.0	732
k141_33559|F	UDB04419345|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	93.27	505	21	11	1	501	1	496	0.0	732
k141_33559|F	OL584179|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_alces|SH1364846.10FU	92.47	518	25	12	1	514	62	569	0.0	730
k141_33559|F	MN992360|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	92.47	518	25	12	1	514	58	565	0.0	730
k141_33559|F	MN992361|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp|SH1364846.10FU	92.47	518	25	12	1	514	55	562	0.0	730
